t:game number,to:game number,t:abbreviation,to:abbreviation,t:rest,to:rest,t:goals,to:goals,t:line,to:line,t:wins,t:losses,to:wins,to:losses,t:matchup wins,t:matchup losses,t:period scores,to:period scores,H
63,64,MIN,STL,1,1,8,3,-134,124,35,27,34,29,2,1,"[3, 3, 2]","[1, 2, 0]",True
64,63,STL,MIN,1,1,3,8,124,-134,34,29,35,27,1,2,"[1, 2, 0]","[3, 3, 2]",False
63,62,WIN,NAS,2,1,5,6,-125,115,37,25,38,23,1,1,"[0, 4, 1]","[0, 3, 3]",True
62,63,NAS,WIN,1,2,6,5,115,-125,38,23,37,25,1,1,"[0, 3, 3]","[0, 4, 1]",False
63,64,DAL,CAL,2,2,2,0,-142,132,35,27,32,31,2,0,"[1, 1, 0]","[0, 0, 0]",True
64,63,CAL,DAL,2,2,0,2,132,-142,32,31,35,27,0,2,"[0, 0, 0]","[1, 1, 0]",False
63,64,VEG,LA,0,0,1,4,-160,150,41,21,34,29,2,1,"[1, 0, 0]","[1, 2, 1]",True
64,63,LA,VEG,0,0,4,1,150,-160,34,29,41,21,1,2,"[1, 2, 1]","[1, 0, 0]",False
64,63,SJ,EDM,1,1,5,2,-141,131,33,30,27,35,1,1,"[0, 4, 1]","[1, 0, 1]",True
63,64,EDM,SJ,1,1,2,5,131,-141,27,35,33,30,1,1,"[1, 0, 1]","[0, 4, 1]",False
63,64,MON,NYI,1,3,3,1,-119,109,23,39,29,34,0,1,"[1, 2, 0]","[1, 0, 0]",True
64,63,NYI,MON,3,1,1,3,109,-119,29,34,23,39,1,0,"[1, 0, 0]","[1, 2, 0]",False
64,64,TB,BUF,1,2,1,2,-296,266,43,20,19,44,1,1,"[1, 0, 0, 0]","[0, 0, 1, 1]",True
64,64,BUF,TB,2,1,2,1,266,-296,19,44,43,20,1,1,"[0, 0, 1, 1]","[1, 0, 0, 0]",False
65,63,STL,DET,0,2,2,1,-145,135,34,30,26,36,1,0,"[0, 1, 1]","[0, 0, 1]",True
63,65,DET,STL,2,0,1,2,135,-145,26,36,34,30,0,1,"[0, 0, 1]","[0, 1, 1]",False
63,65,COL,CAL,1,0,5,2,-110,100,33,29,32,32,0,2,"[0, 4, 1]","[1, 1, 0]",True
65,63,CAL,COL,0,1,2,5,100,-110,32,32,33,29,2,0,"[1, 1, 0]","[0, 4, 1]",False
64,64,VAN,NYR,1,2,5,6,-114,104,24,39,27,36,0,1,"[2, 1, 2, 0]","[3, 1, 1, 1]",True
64,64,NYR,VAN,2,1,6,5,104,-114,27,36,24,39,1,0,"[3, 1, 1, 1]","[2, 1, 2, 0]",False
62,65,BOS,PIT,1,1,8,4,-120,110,38,23,36,28,1,1,"[5, 3, 0]","[3, 0, 1]",True
65,62,PIT,BOS,1,1,4,8,110,-120,36,28,38,23,1,1,"[3, 0, 1]","[5, 3, 0]",False
64,64,PHI,CAR,2,1,1,4,-140,130,34,29,27,36,1,0,"[0, 0, 1]","[1, 2, 1]",True
64,64,CAR,PHI,1,2,4,1,130,-140,27,36,34,29,0,1,"[1, 2, 1]","[0, 0, 1]",False
61,64,FLA,NJ,1,1,3,2,-121,111,29,31,33,30,1,1,"[1, 0, 2]","[0, 1, 1]",True
64,61,NJ,FLA,1,1,2,3,111,-121,33,30,29,31,1,1,"[0, 1, 1]","[1, 0, 2]",False
64,65,DAL,TB,1,0,4,5,-156,146,36,27,43,21,0,1,"[1, 1, 2, 0]","[1, 3, 0, 1]",True
65,64,TB,DAL,0,1,5,4,146,-156,43,21,36,27,1,0,"[1, 3, 0, 1]","[1, 1, 2, 0]",False
64,63,EDM,NAS,1,1,2,4,135,-145,27,36,39,23,0,2,"[2, 0, 0]","[0, 2, 2]",True
63,64,NAS,EDM,1,1,4,2,-145,135,39,23,27,36,2,0,"[0, 2, 2]","[2, 0, 0]",False
63,64,ARI,MIN,3,1,5,3,145,-155,18,44,36,27,1,0,"[0, 1, 4]","[1, 0, 2]",True
64,63,MIN,ARI,1,3,3,5,-155,145,36,27,18,44,0,1,"[1, 0, 2]","[0, 1, 4]",False
65,64,LA,CLB,1,2,5,2,-145,135,35,29,32,31,1,0,"[0, 3, 2]","[2, 0, 0]",True
64,65,CLB,LA,2,1,2,5,135,-145,32,31,35,29,0,1,"[2, 0, 0]","[0, 3, 2]",False
65,64,SJ,CHI,1,4,7,2,-155,145,34,30,27,36,0,1,"[2, 4, 1]","[1, 0, 1]",True
64,65,CHI,SJ,4,1,2,7,145,-155,27,36,34,30,1,0,"[1, 0, 1]","[2, 4, 1]",False
65,64,NYI,MON,1,1,3,6,-120,110,29,35,24,39,1,1,"[1, 2, 0]","[1, 2, 3]",True
64,65,MON,NYI,1,1,6,3,110,-120,24,39,29,35,1,1,"[1, 2, 3]","[1, 2, 0]",False
62,65,FLA,BUF,0,1,4,1,-180,168,30,31,20,44,2,0,"[2, 2, 0]","[1, 0, 0]",True
65,62,BUF,FLA,1,0,1,4,168,-180,20,44,30,31,0,2,"[1, 0, 0]","[2, 2, 0]",False
65,65,CAR,NJ,0,0,3,1,-135,125,28,36,33,31,0,2,"[0, 1, 2]","[0, 1, 0]",True
65,65,NJ,CAR,0,0,1,3,125,-135,33,31,28,36,2,0,"[0, 1, 0]","[0, 1, 2]",False
64,64,WIN,DET,2,1,4,3,-220,200,37,26,26,37,0,1,"[2, 2, 0]","[1, 1, 1]",True
64,64,DET,WIN,1,2,3,4,200,-220,26,37,37,26,1,0,"[1, 1, 1]","[2, 2, 0]",False
64,65,COL,MIN,1,0,7,1,-103,-107,34,29,36,28,1,1,"[2, 4, 1]","[0, 1, 0]",True
65,64,MIN,COL,0,1,1,7,-107,-103,36,28,34,29,1,1,"[0, 1, 0]","[2, 4, 1]",False
66,65,CAL,NYR,1,1,1,3,-190,175,32,33,28,36,0,1,"[1, 0, 0]","[1, 2, 0]",True
65,66,NYR,CAL,1,1,3,1,175,-190,28,36,32,33,1,0,"[1, 2, 0]","[1, 0, 0]",False
65,64,VAN,NAS,1,0,3,4,150,-160,24,40,40,23,1,1,"[1, 1, 1, 0]","[0, 1, 2, 1]",True
64,65,NAS,VAN,0,1,4,3,-160,150,40,23,24,40,1,1,"[0, 1, 2, 1]","[1, 1, 1, 0]",False
64,63,VEG,OTT,2,2,4,5,-230,210,41,22,21,41,1,0,"[2, 0, 2]","[1, 3, 1]",True
63,64,OTT,VEG,2,2,5,4,210,-230,21,41,41,22,0,1,"[1, 3, 1]","[2, 0, 2]",False
65,65,ANA,CLB,4,0,4,2,-140,130,31,33,32,32,0,1,"[1, 2, 1]","[1, 0, 1]",True
65,65,CLB,ANA,0,4,2,4,130,-140,32,32,31,33,1,0,"[1, 0, 1]","[1, 2, 1]",False
66,65,TB,PHI,1,1,7,6,-179,167,44,21,34,30,1,1,"[1, 2, 3, 0, 1]","[3, 1, 2, 0, 0]",True
65,66,PHI,TB,1,1,6,7,167,-179,34,30,44,21,1,1,"[3, 1, 2, 0, 0]","[1, 2, 3, 0, 1]",False
65,66,DAL,STL,1,2,3,2,-164,154,36,28,35,30,2,2,"[0, 1, 1, 1]","[0, 1, 1, 0]",True
66,65,STL,DAL,2,1,2,3,154,-164,35,30,36,28,2,2,"[0, 1, 1, 0]","[0, 1, 1, 1]",False
66,65,LA,CHI,1,1,3,5,-169,159,36,29,27,37,2,0,"[0, 3, 0]","[1, 0, 4]",True
65,66,CHI,LA,1,1,5,3,159,-169,27,37,36,29,0,2,"[1, 0, 4]","[0, 3, 0]",False
63,65,BOS,MON,1,0,2,1,-245,225,39,23,25,39,3,0,"[0, 0, 1, 1]","[1, 0, 0, 0]",True
65,63,MON,BOS,0,1,1,2,225,-245,25,39,39,23,0,3,"[1, 0, 0, 0]","[0, 0, 1, 1]",False
66,66,PIT,NYI,1,0,3,2,-231,211,36,29,29,36,2,0,"[0, 1, 1, 1]","[1, 0, 1, 0]",True
66,66,NYI,PIT,0,1,2,3,211,-231,29,36,36,29,0,2,"[1, 0, 1, 0]","[0, 1, 1, 1]",False
64,64,ARI,OTT,1,0,2,1,-132,122,19,44,22,41,1,0,"[1, 1, 0]","[1, 0, 0]",True
64,64,OTT,ARI,0,1,1,2,122,-132,22,41,19,44,0,1,"[1, 0, 0]","[1, 1, 0]",False
65,67,WAS,TOR,3,3,5,2,-114,104,36,28,39,27,1,1,"[3, 2, 0]","[1, 1, 0]",True
67,65,TOR,WAS,3,3,2,5,104,-114,39,27,36,28,1,1,"[1, 1, 0]","[3, 2, 0]",False
65,66,EDM,NYR,1,0,2,3,-185,170,27,37,29,36,0,1,"[0, 2, 0]","[1, 2, 0]",True
66,65,NYR,EDM,0,1,3,2,170,-185,29,36,27,37,1,0,"[1, 2, 0]","[0, 2, 0]",False
65,65,COL,NAS,1,1,3,4,140,-150,35,29,41,23,0,2,"[1, 0, 2, 0]","[1, 1, 1, 1]",True
65,65,NAS,COL,1,1,4,3,-150,140,41,23,35,29,2,0,"[1, 1, 1, 1]","[1, 0, 2, 0]",False
63,66,FLA,PHI,1,0,4,1,-131,119,31,31,34,31,1,1,"[2, 1, 1]","[0, 0, 1]",True
66,63,PHI,FLA,0,1,1,4,119,-131,34,31,31,31,1,1,"[0, 0, 1]","[2, 1, 1]",False
66,66,ANA,CHI,1,0,6,3,-170,153,32,33,28,37,1,1,"[2, 2, 2]","[0, 1, 2]",True
66,66,CHI,ANA,0,1,3,6,153,-170,28,37,32,33,1,1,"[0, 1, 2]","[2, 2, 2]",False
66,65,NJ,VEG,1,1,2,3,104,-114,33,32,41,23,0,0,"[0, 2, 0]","[0, 3, 0]",True
65,66,VEG,NJ,1,1,3,2,-114,104,41,23,33,32,0,0,"[0, 3, 0]","[0, 2, 0]",False
66,65,CAR,WIN,1,1,2,3,104,-114,29,36,38,26,0,1,"[1, 0, 1]","[1, 1, 1]",True
65,66,WIN,CAR,1,1,3,2,-114,104,38,26,29,36,1,0,"[1, 1, 1]","[1, 0, 1]",False
66,65,MIN,DET,1,1,4,1,-190,171,36,29,26,38,0,1,"[0, 2, 2]","[1, 0, 0]",True
65,66,DET,MIN,1,1,1,4,171,-190,26,38,36,29,1,0,"[1, 0, 0]","[0, 2, 2]",False
66,66,SJ,CLB,2,1,2,4,-145,135,35,30,32,33,1,0,"[0, 1, 1]","[2, 1, 1]",True
66,66,CLB,SJ,1,2,4,2,135,-145,32,33,35,30,0,1,"[2, 1, 1]","[0, 1, 1]",False
66,68,BUF,TOR,2,1,5,3,165,-175,20,45,39,28,0,0,"[2, 2, 1]","[1, 1, 1]",True
68,66,TOR,BUF,1,2,3,5,-175,165,39,28,20,45,0,0,"[1, 1, 1]","[2, 2, 1]",False
67,67,PIT,CAL,1,2,4,3,-182,169,37,29,32,34,0,1,"[2, 1, 0, 1]","[2, 1, 0, 0]",True
67,67,CAL,PIT,2,1,3,4,169,-182,32,34,37,29,1,0,"[2, 1, 0, 0]","[2, 1, 0, 1]",False
66,65,DAL,OTT,1,1,2,3,-210,190,37,28,22,42,0,0,"[1, 0, 1, 0]","[0, 1, 1, 1]",True
65,66,OTT,DAL,1,1,3,2,190,-210,22,42,37,28,0,0,"[0, 1, 1, 1]","[1, 0, 1, 0]",False
66,65,EDM,ARI,1,1,4,3,-157,147,27,38,20,44,2,1,"[3, 0, 0, 1]","[1, 0, 2, 0]",True
65,66,ARI,EDM,1,1,3,4,147,-157,20,44,27,38,1,2,"[1, 0, 2, 0]","[3, 0, 0, 1]",False
66,67,VAN,NYI,2,1,4,3,-116,106,24,41,29,37,0,1,"[0, 2, 1, 1]","[1, 1, 1, 0]",True
67,66,NYI,VAN,1,2,3,4,106,-116,29,37,24,41,1,0,"[1, 1, 1, 0]","[0, 2, 1, 1]",False
64,66,BOS,DET,2,1,6,5,-210,190,40,23,26,39,3,0,"[3, 2, 0, 1]","[2, 2, 1, 0]",True
66,64,DET,BOS,1,2,5,6,190,-210,26,39,40,23,0,3,"[2, 2, 1, 0]","[3, 2, 0, 1]",False
67,66,NJ,MON,1,2,6,4,-160,150,33,33,25,40,0,1,"[4, 2, 0]","[0, 2, 2]",True
66,67,MON,NJ,2,1,4,6,150,-160,25,40,33,33,1,0,"[0, 2, 2]","[4, 2, 0]",False
67,66,NYR,WIN,2,1,0,3,140,-150,30,36,39,26,1,0,"[0, 0, 0]","[1, 1, 1]",True
66,67,WIN,NYR,1,2,3,0,-150,140,39,26,30,36,0,1,"[1, 1, 1]","[0, 0, 0]",False
67,66,CLB,VEG,1,1,4,1,107,-117,33,33,42,23,0,1,"[1, 2, 1]","[0, 1, 0]",True
66,67,VEG,CLB,1,1,1,4,-117,107,42,23,33,33,1,0,"[0, 1, 0]","[1, 2, 1]",False
67,64,TB,FLA,2,1,5,4,-175,165,45,21,32,31,2,1,"[2, 2, 0, 1]","[1, 1, 2, 0]",True
64,67,FLA,TB,1,2,4,5,165,-175,32,31,45,21,1,2,"[1, 1, 2, 0]","[2, 2, 0, 1]",False
66,67,NAS,DAL,1,0,2,0,-170,160,42,23,37,29,2,1,"[0, 0, 2]","[0, 0, 0]",True
67,66,DAL,NAS,0,1,0,2,160,-170,37,29,42,23,1,2,"[0, 0, 0]","[0, 0, 2]",False
67,67,MIN,CAR,1,1,6,2,-153,143,37,29,29,37,0,1,"[1, 4, 1]","[0, 0, 2]",True
67,67,CAR,MIN,1,1,2,6,143,-153,29,37,37,29,1,0,"[0, 0, 2]","[1, 4, 1]",False
67,66,CHI,COL,1,1,2,1,-130,120,28,38,35,30,0,1,"[1, 0, 0, 1]","[0, 1, 0, 0]",True
66,67,COL,CHI,1,1,1,2,120,-130,35,30,28,38,1,0,"[0, 1, 0, 0]","[1, 0, 0, 1]",False
67,66,ANA,WAS,1,2,4,0,-136,126,33,33,37,28,0,1,"[2, 1, 1]","[0, 0, 0]",True
66,67,WAS,ANA,2,1,0,4,126,-136,37,28,33,33,1,0,"[0, 0, 0]","[2, 1, 1]",False
67,68,BUF,CAL,1,1,1,5,130,-140,21,45,32,35,1,0,"[0, 0, 1]","[2, 3, 0]",True
68,67,CAL,BUF,1,1,5,1,-140,130,32,35,21,45,0,1,"[2, 3, 0]","[0, 0, 1]",False
67,68,PHI,PIT,2,1,2,5,-105,-105,34,32,38,29,0,2,"[0, 2, 0]","[1, 3, 1]",True
68,67,PIT,PHI,1,2,5,2,-105,-105,38,29,34,32,2,0,"[1, 3, 1]","[0, 2, 0]",False
67,66,VAN,ARI,1,1,1,2,-145,135,25,41,20,45,1,0,"[1, 0, 0]","[1, 0, 1]",True
66,67,ARI,VAN,1,1,2,1,135,-145,20,45,25,41,0,1,"[1, 0, 1]","[1, 0, 0]",False
65,68,BOS,PHI,1,0,3,2,-187,172,41,23,34,33,1,0,"[2, 0, 1]","[1, 1, 0]",True
68,65,PHI,BOS,0,1,2,3,172,-187,34,33,41,23,0,1,"[1, 1, 0]","[2, 0, 1]",False
68,67,NJ,WIN,1,1,2,3,100,-110,34,33,40,26,0,1,"[0, 1, 1]","[1, 1, 1]",True
67,68,WIN,NJ,1,1,3,2,-110,100,40,26,34,33,1,0,"[1, 1, 1]","[0, 1, 1]",False
68,67,CLB,COL,1,1,5,4,-136,126,34,33,35,31,0,1,"[1, 3, 0, 1]","[2, 0, 2, 0]",True
67,68,COL,CLB,1,1,4,5,126,-136,35,31,34,33,1,0,"[2, 0, 2, 0]","[1, 3, 0, 1]",False
66,68,OTT,BUF,2,0,3,4,-174,164,23,42,21,46,1,1,"[0, 3, 0, 0, 0]","[1, 1, 1, 0, 1]",True
68,66,BUF,OTT,0,2,4,3,164,-174,21,46,23,42,1,1,"[1, 1, 1, 0, 1]","[0, 3, 0, 0, 0]",False
67,67,DET,VEG,1,1,0,4,118,-128,26,40,42,24,1,0,"[0, 0, 0]","[1, 3, 0]",True
67,67,VEG,DET,1,1,4,0,-128,118,42,24,26,40,0,1,"[1, 3, 0]","[0, 0, 0]",False
68,68,TB,NYR,1,1,5,3,-256,236,46,21,30,37,0,1,"[2, 3, 0]","[0, 1, 2]",True
68,68,NYR,TB,1,1,3,5,236,-256,30,37,46,21,1,0,"[0, 1, 2]","[2, 3, 0]",False
65,67,FLA,MON,1,1,5,0,-190,175,32,32,25,41,1,1,"[1, 2, 2]","[0, 0, 0]",True
67,65,MON,FLA,1,1,0,5,175,-190,25,41,32,32,1,1,"[0, 0, 0]","[1, 2, 2]",False
67,68,NAS,ANA,1,1,4,2,-151,141,43,23,34,33,2,0,"[2, 1, 1]","[0, 0, 2]",True
68,67,ANA,NAS,1,1,2,4,141,-151,34,33,43,23,0,2,"[0, 0, 2]","[2, 1, 1]",False
68,68,CHI,CAR,1,1,2,3,-111,101,29,38,29,38,1,0,"[2, 0, 0]","[1, 1, 1]",True
68,68,CAR,CHI,1,1,3,2,101,-111,29,38,29,38,0,1,"[1, 1, 1]","[2, 0, 0]",False
67,68,EDM,NYI,2,2,2,1,-135,125,28,38,29,38,1,0,"[0, 0, 1, 0, 1]","[0, 0, 1, 0, 0]",True
68,67,NYI,EDM,2,2,1,2,125,-135,29,38,28,38,0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 1]",False
67,67,LA,WAS,4,1,3,1,-130,120,36,30,37,29,1,0,"[1, 1, 1]","[0, 1, 0]",True
67,67,WAS,LA,1,4,1,3,120,-130,37,29,36,30,0,1,"[0, 1, 0]","[1, 1, 1]",False
67,67,SJ,STL,3,4,2,0,-136,126,35,31,35,31,1,0,"[0, 0, 2]","[0, 0, 0]",True
67,67,STL,SJ,4,3,0,2,126,-136,35,31,35,31,0,1,"[0, 0, 0]","[0, 0, 2]",False
69,68,CLB,DET,0,0,3,2,-210,190,35,33,26,41,1,0,"[1, 2, 0]","[1, 0, 1]",True
68,69,DET,CLB,0,0,2,3,190,-210,26,41,35,33,0,1,"[1, 0, 1]","[1, 2, 0]",False
67,69,OTT,CAL,0,1,1,2,140,-150,23,43,33,35,1,0,"[0, 0, 1]","[1, 0, 1]",True
69,67,CAL,OTT,1,0,2,1,-150,140,33,35,23,43,0,1,"[1, 0, 1]","[0, 0, 1]",False
68,69,DAL,ANA,2,0,2,1,-156,146,37,30,34,34,0,1,"[0, 0, 2]","[1, 0, 0]",True
69,68,ANA,DAL,0,2,1,2,146,-156,34,34,37,30,1,0,"[1, 0, 0]","[0, 0, 2]",False
68,68,VAN,MIN,1,2,2,5,165,-175,25,42,38,29,2,0,"[1, 1, 0]","[1, 2, 2]",True
68,68,MIN,VAN,2,1,5,2,-175,165,38,29,25,42,0,2,"[1, 2, 2]","[1, 1, 0]",False
66,69,BOS,CHI,1,1,7,4,-190,175,42,23,29,39,0,0,"[2, 1, 4]","[2, 2, 0]",True
69,66,CHI,BOS,1,1,4,7,175,-190,29,39,42,23,0,0,"[2, 2, 0]","[2, 1, 4]",False
69,68,BUF,VEG,1,1,1,2,175,-190,22,46,43,24,0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 1]",True
68,69,VEG,BUF,1,1,2,1,-190,175,43,24,22,46,1,0,"[0, 0, 1, 0, 1]","[0, 0, 1, 0, 0]",False
69,68,TB,MON,1,1,3,2,-290,260,47,21,25,42,2,1,"[1, 0, 1, 0, 1]","[1, 1, 0, 0, 0]",True
68,69,MON,TB,1,1,2,3,260,-290,25,42,47,21,1,2,"[1, 1, 0, 0, 0]","[1, 0, 1, 0, 1]",False
69,68,PHI,WIN,1,1,2,1,-108,-102,34,34,41,26,0,1,"[0, 2, 0]","[0, 0, 1]",True
68,69,WIN,PHI,1,1,1,2,-102,-108,41,26,34,34,1,0,"[0, 0, 1]","[0, 2, 0]",False
68,67,COL,ARI,1,2,5,2,-160,150,35,32,21,45,1,1,"[3, 0, 2]","[1, 1, 0]",True
67,68,ARI,COL,2,1,2,5,150,-160,21,45,35,32,1,1,"[1, 1, 0]","[3, 0, 2]",False
68,68,LA,STL,1,1,2,7,-151,141,37,30,35,32,1,1,"[0, 1, 1]","[2, 2, 3]",True
68,68,STL,LA,1,1,7,2,141,-151,35,32,37,30,1,1,"[2, 2, 3]","[0, 1, 1]",False
68,68,SJ,WAS,1,1,0,2,-135,125,36,31,37,30,0,1,"[0, 0, 0]","[0, 1, 1]",True
68,68,WAS,SJ,1,1,2,0,125,-135,37,30,36,31,1,0,"[0, 1, 1]","[0, 0, 0]",False
69,69,TOR,PIT,4,2,5,2,100,-110,39,29,39,29,1,1,"[2, 2, 1]","[0, 0, 2]",True
69,69,PIT,TOR,2,4,2,5,-110,100,39,29,39,29,1,1,"[0, 0, 2]","[2, 2, 1]",False
66,69,FLA,NYR,1,1,4,3,-225,205,33,32,30,38,1,1,"[1, 1, 1, 0, 1]","[0, 1, 2, 0, 0]",True
69,66,NYR,FLA,1,1,3,4,205,-225,30,38,33,32,1,1,"[0, 1, 2, 0, 0]","[1, 1, 1, 0, 1]",False
68,69,NAS,NJ,1,1,2,3,-175,165,44,23,34,34,1,0,"[1, 0, 1, 0, 0]","[1, 1, 0, 0, 1]",True
69,68,NJ,NAS,1,1,3,2,165,-175,34,34,44,23,0,1,"[1, 1, 0, 0, 1]","[1, 0, 1, 0, 0]",False
68,69,EDM,MIN,1,0,4,1,105,-115,29,38,39,29,1,0,"[0, 2, 2]","[0, 0, 1]",True
69,68,MIN,EDM,0,1,1,4,-115,105,39,29,29,38,0,1,"[0, 0, 1]","[0, 2, 2]",False
70,67,CHI,BOS,0,0,3,1,145,-155,29,40,43,23,0,1,"[1, 0, 2]","[0, 0, 1]",True
67,70,BOS,CHI,0,0,1,3,-155,145,43,23,29,40,1,0,"[0, 0, 1]","[1, 0, 2]",False
70,69,CAL,NYI,1,2,2,5,-170,160,34,35,29,39,1,0,"[1, 0, 1]","[3, 1, 1]",True
69,70,NYI,CAL,2,1,5,2,160,-170,29,39,34,35,0,1,"[3, 1, 1]","[1, 0, 1]",False
70,69,PIT,DAL,0,1,3,1,-150,140,39,30,38,30,0,1,"[2, 0, 1]","[0, 1, 0]",True
69,70,DAL,PIT,1,0,1,3,140,-150,38,30,39,30,1,0,"[0, 1, 0]","[2, 0, 1]",False
68,69,ARI,VAN,0,1,1,0,-120,110,21,46,25,43,1,1,"[0, 1, 0]","[0, 0, 0]",True
69,68,VAN,ARI,1,0,0,1,110,-120,25,43,21,46,1,1,"[0, 0, 0]","[0, 1, 0]",False
70,69,NYR,CAR,1,3,6,3,133,-143,30,39,30,38,2,0,"[1, 2, 3]","[1, 1, 1]",True
69,70,CAR,NYR,3,1,3,6,-143,133,30,38,30,39,0,2,"[1, 1, 1]","[1, 2, 3]",False
70,69,PHI,VEG,1,1,2,3,-105,-105,35,34,44,24,1,0,"[0, 1, 1]","[1, 0, 2]",True
69,70,VEG,PHI,1,1,3,2,-105,-105,44,24,35,34,0,1,"[1, 0, 2]","[0, 1, 1]",False
69,69,WAS,WIN,1,1,3,2,-120,110,38,30,41,27,0,1,"[1, 1, 0, 1]","[1, 0, 1, 0]",True
69,69,WIN,WAS,1,1,2,3,110,-120,41,27,38,30,1,0,"[1, 0, 1, 0]","[1, 1, 0, 1]",False
70,69,CLB,MON,2,1,5,2,-215,195,36,33,25,43,1,1,"[3, 1, 1]","[1, 1, 0]",True
69,70,MON,CLB,1,2,2,5,195,-215,25,43,36,33,1,1,"[1, 1, 0]","[3, 1, 1]",False
67,68,FLA,OTT,1,2,3,5,-214,194,34,32,23,44,1,0,"[0, 2, 1]","[2, 0, 3]",True
68,67,OTT,FLA,2,1,5,3,194,-214,23,44,34,32,0,1,"[2, 0, 3]","[0, 2, 1]",False
70,69,ANA,STL,2,1,2,4,-153,143,34,35,36,32,2,0,"[0, 1, 1]","[1, 2, 1]",True
69,70,STL,ANA,1,2,4,2,143,-153,36,32,34,35,0,2,"[1, 2, 1]","[0, 1, 1]",False
69,70,LA,VAN,1,0,3,0,-241,221,37,31,25,44,1,2,"[0, 2, 1]","[0, 0, 0]",True
70,69,VAN,LA,0,1,0,3,221,-241,25,44,37,31,2,1,"[0, 0, 0]","[0, 2, 1]",False
69,69,SJ,DET,1,2,5,3,-203,187,36,32,26,42,0,1,"[2, 1, 2]","[1, 1, 1]",True
69,69,DET,SJ,2,1,3,5,187,-203,26,42,36,32,1,0,"[1, 1, 1]","[2, 1, 2]",False
70,68,CAR,BOS,0,1,4,6,115,-125,30,39,43,24,0,2,"[0, 3, 1]","[1, 0, 5]",True
68,70,BOS,CAR,1,0,6,4,-125,115,43,24,30,39,2,0,"[1, 0, 5]","[0, 3, 1]",False
70,70,MON,DAL,0,1,4,2,168,-180,25,44,38,31,0,1,"[1, 2, 1]","[1, 1, 0]",True
70,70,DAL,MON,1,0,2,4,-180,168,38,31,25,44,1,0,"[1, 1, 0]","[1, 2, 1]",False
70,69,TB,OTT,2,0,4,7,-306,276,48,21,24,44,2,1,"[1, 2, 1]","[3, 3, 1]",True
69,70,OTT,TB,0,2,7,4,276,-306,24,44,48,21,1,2,"[3, 3, 1]","[1, 2, 1]",False
69,70,NAS,WIN,2,0,3,1,-180,168,44,24,41,28,2,1,"[3, 0, 0]","[0, 0, 1]",True
70,69,WIN,NAS,0,2,1,3,168,-180,41,28,44,24,1,2,"[0, 0, 1]","[3, 0, 0]",False
70,69,MIN,COL,2,2,1,5,-194,179,39,30,36,32,1,2,"[0, 1, 0]","[1, 1, 3]",True
69,70,COL,MIN,2,2,5,1,179,-194,36,32,39,30,2,1,"[1, 1, 3]","[0, 1, 0]",False
71,69,CAL,EDM,1,2,1,0,-158,148,34,36,30,38,0,3,"[0, 1, 0]","[0, 0, 0]",True
69,71,EDM,CAL,2,1,0,1,148,-158,30,38,34,36,3,0,"[0, 0, 0]","[0, 1, 0]",False
69,70,ARI,LA,1,0,4,3,110,-120,22,46,38,31,1,1,"[2, 1, 0, 0, 1]","[0, 1, 2, 0, 0]",True
70,69,LA,ARI,0,1,3,4,-120,110,38,31,22,46,1,1,"[0, 1, 2, 0, 0]","[2, 1, 0, 0, 1]",False
70,71,TOR,DAL,3,0,6,5,-150,140,40,29,38,32,1,0,"[2, 0, 3, 0, 1]","[2, 2, 1, 0, 0]",True
71,70,DAL,TOR,0,3,5,6,140,-150,38,32,40,29,0,1,"[2, 2, 1, 0, 0]","[2, 0, 3, 0, 1]",False
71,71,NYR,PIT,1,2,4,3,185,-200,31,39,40,30,1,2,"[0, 0, 3, 1]","[0, 2, 1, 0]",True
71,71,PIT,NYR,2,1,3,4,-200,185,40,30,31,39,2,1,"[0, 2, 1, 0]","[0, 0, 3, 1]",False
70,70,EDM,SJ,0,1,3,4,135,-145,30,39,37,32,1,2,"[1, 1, 1, 0]","[1, 1, 1, 1]",True
70,70,SJ,EDM,1,0,4,3,-145,135,37,32,30,39,2,1,"[1, 1, 1, 1]","[1, 1, 1, 0]",False
70,70,VEG,NJ,1,3,3,8,-170,160,45,24,35,34,1,0,"[0, 2, 1]","[2, 2, 4]",True
70,70,NJ,VEG,3,1,8,3,160,-170,35,34,45,24,0,1,"[2, 2, 4]","[0, 2, 1]",False
71,71,ANA,VAN,1,1,3,0,-255,235,34,36,25,45,2,0,"[1, 1, 1]","[0, 0, 0]",True
71,71,VAN,ANA,1,1,0,3,235,-255,25,45,34,36,0,2,"[0, 0, 0]","[1, 1, 1]",False
70,71,BUF,TOR,4,0,2,5,136,-146,22,47,41,29,1,0,"[1, 1, 0]","[2, 2, 1]",True
71,70,TOR,BUF,0,4,5,2,-146,136,41,29,22,47,0,1,"[2, 2, 1]","[1, 1, 0]",False
70,70,NYI,WAS,3,2,3,7,125,-135,30,39,39,30,1,1,"[2, 0, 1]","[3, 2, 2]",True
70,70,WAS,NYI,2,3,7,3,-135,125,39,30,30,39,1,1,"[3, 2, 2]","[2, 0, 1]",False
71,71,PHI,CLB,2,2,3,5,-120,110,35,35,37,33,2,1,"[1, 2, 0]","[3, 1, 1]",True
