season,t:game number,to:game number,t:abbreviation,to:abbreviation,t:rest,to:rest,t:goals,to:goals,shoot out,t:line,to:line,t:wins,to:wins,t:losses,to:losses,t:matchup wins,t:matchup losses,H,t.period.scores0,t.period.scores1,t.period.scores2,t.period.scores3,t.period.scores4,to.period.scores0,to.period.scores1,to.period.scores2,to.period.scores3,to.period.scores4
2009.0,28.0,28.0,FLA,WAS,0,2,2,6,-,198,-216,11.0,16.0,16.0,11.0,0.0,2.0,False,0,0,2,-,-,2,2,2,-,-
2009.0,25.0,28.0,ATL,NYI,2,4,1,4,-,-158,146,14.0,10.0,10.0,17.0,0.0,1.0,True,1,0,0,-,-,0,2,2,-,-
2009.0,28.0,25.0,NYI,ATL,4,2,4,1,-,146,-158,10.0,14.0,17.0,10.0,1.0,0.0,False,0,2,2,-,-,1,0,0,-,-
2009.0,28.0,27.0,CLB,TOR,1,1,3,6,-,-152,140,13.0,7.0,14.0,19.0,0.0,0.0,True,0,1,2,-,-,2,3,1,-,-
2009.0,27.0,28.0,TOR,CLB,1,1,6,3,-,140,-152,7.0,13.0,19.0,14.0,0.0,0.0,False,2,3,1,-,-,0,1,2,-,-
2009.0,29.0,30.0,PIT,COL,2,0,4,1,-,-282,255,19.0,15.0,9.0,14.0,0.0,0.0,True,1,0,3,-,-,1,0,0,-,-
2009.0,30.0,29.0,COL,PIT,0,2,1,4,-,255,-282,15.0,19.0,14.0,9.0,0.0,0.0,False,1,0,0,-,-,1,0,3,-,-
2009.0,27.0,28.0,DET,EDM,2,4,1,4,-,-196,180,13.0,10.0,13.0,17.0,0.0,1.0,True,1,0,0,-,-,2,2,0,-,-
2009.0,28.0,27.0,EDM,DET,4,2,4,1,-,180,-196,10.0,13.0,17.0,13.0,1.0,0.0,False,2,2,0,-,-,1,0,0,-,-
2009.0,28.0,27.0,DAL,ANA,2,1,3,1,-,-141,130,12.0,10.0,15.0,16.0,1.0,0.0,True,0,0,3,-,-,1,0,0,-,-
2009.0,27.0,28.0,ANA,DAL,1,2,1,3,-,130,-141,10.0,12.0,16.0,15.0,0.0,1.0,False,1,0,0,-,-,0,0,3,-,-
2009.0,28.0,27.0,PHO,CAL,3,2,2,1,-,120,-130,15.0,17.0,12.0,9.0,0.0,1.0,True,0,1,1,-,-,1,0,0,-,-
2009.0,27.0,28.0,CAL,PHO,2,3,1,2,-,-130,120,17.0,15.0,9.0,12.0,1.0,0.0,False,1,0,0,-,-,0,1,1,-,-
2009.0,29.0,26.0,LA,OTT,1,1,6,3,-,-122,113,16.0,13.0,12.0,12.0,0.0,0.0,True,2,2,2,-,-,1,2,0,-,-
2009.0,26.0,29.0,OTT,LA,1,1,3,6,-,113,-122,13.0,16.0,12.0,12.0,0.0,0.0,False,1,2,0,-,-,2,2,2,-,-
2009.0,30.0,26.0,SJ,STL,1,2,2,3,1,-219,200,19.0,10.0,10.0,15.0,1.0,0.0,True,1,1,0,0,-,1,0,1,1,-
2009.0,26.0,30.0,STL,SJ,2,1,3,2,1,200,-219,10.0,19.0,15.0,10.0,0.0,1.0,False,1,0,1,1,-,1,1,0,0,-
2009.0,26.0,27.0,NJ,TB,1,1,3,2,-,-173,159,17.0,10.0,8.0,16.0,2.0,0.0,True,0,0,3,-,-,0,1,1,-,-
2009.0,27.0,26.0,TB,NJ,1,1,2,3,-,159,-173,10.0,17.0,16.0,8.0,0.0,2.0,False,0,1,1,-,-,0,0,3,-,-
2009.0,29.0,28.0,MON,BOS,0,1,5,1,-,131,-142,12.0,14.0,16.0,13.0,1.0,0.0,True,1,4,0,-,-,0,0,1,-,-
2009.0,28.0,29.0,BOS,MON,1,0,1,5,-,-142,131,14.0,12.0,13.0,16.0,0.0,1.0,False,0,0,1,-,-,1,4,0,-,-
2009.0,27.0,28.0,MIN,ANA,1,0,5,4,1,-152,140,11.0,10.0,15.0,17.0,1.0,1.0,True,0,1,3,1,-,1,1,2,0,-
2009.0,28.0,27.0,ANA,MIN,0,1,4,5,1,140,-152,10.0,11.0,17.0,15.0,1.0,1.0,False,1,1,2,0,-,0,1,3,1,-
2009.0,27.0,28.0,CHI,NAS,2,1,1,4,-,-210,192,17.0,15.0,9.0,12.0,2.0,1.0,True,1,0,0,-,-,1,1,2,-,-
2009.0,28.0,27.0,NAS,CHI,1,2,4,1,-,192,-210,15.0,17.0,12.0,9.0,1.0,2.0,False,1,1,2,-,-,1,0,0,-,-
2009.0,28.0,29.0,CAR,VAN,4,1,5,3,-,128,-139,5.0,16.0,22.0,12.0,0.0,0.0,True,1,3,1,-,-,1,0,2,-,-
2009.0,29.0,28.0,VAN,CAR,1,4,3,5,-,-139,128,16.0,5.0,12.0,22.0,0.0,0.0,False,1,0,2,-,-,1,3,1,-,-
2009.0,29.0,29.0,DAL,EDM,1,1,2,3,1,-170,156,13.0,11.0,15.0,17.0,0.0,1.0,True,2,0,0,0,-,0,1,1,1,-
2009.0,29.0,29.0,EDM,DAL,1,1,3,2,1,156,-170,11.0,13.0,17.0,15.0,1.0,0.0,False,0,1,1,1,-,2,0,0,0,-
2009.0,30.0,27.0,LA,STL,1,1,4,5,1,-124,115,17.0,11.0,12.0,15.0,1.0,0.0,True,1,1,2,0,-,0,2,2,1,-
2009.0,27.0,30.0,STL,LA,1,1,5,4,1,115,-124,11.0,17.0,15.0,12.0,0.0,1.0,False,0,2,2,1,-,1,1,2,0,-
2009.0,29.0,28.0,BOS,TOR,0,1,7,2,-,-151,139,14.0,8.0,14.0,19.0,0.0,0.0,True,2,2,3,-,-,0,0,2,-,-
2009.0,28.0,29.0,TOR,BOS,1,0,2,7,-,139,-151,8.0,14.0,19.0,14.0,0.0,0.0,False,0,0,2,-,-,2,2,3,-,-
2009.0,26.0,28.0,BUF,NYR,1,4,1,2,-,-155,143,16.0,13.0,9.0,14.0,0.0,0.0,True,0,0,1,-,-,1,0,1,-,-
2009.0,28.0,26.0,NYR,BUF,4,1,2,1,-,143,-155,13.0,16.0,14.0,9.0,0.0,0.0,False,1,0,1,-,-,0,0,1,-,-
2009.0,27.0,28.0,NJ,DET,0,1,4,3,1,-121,112,18.0,13.0,8.0,14.0,0.0,0.0,True,2,1,0,1,-,0,2,1,0,-
2009.0,28.0,27.0,DET,NJ,1,0,3,4,1,112,-121,13.0,18.0,14.0,8.0,0.0,0.0,False,0,2,1,0,-,2,1,0,1,-
2009.0,26.0,29.0,PHI,WAS,1,1,2,8,-,-165,152,13.0,17.0,12.0,11.0,1.0,1.0,True,1,0,1,-,-,3,4,1,-,-
2009.0,29.0,26.0,WAS,PHI,1,1,8,2,-,152,-165,17.0,13.0,11.0,12.0,1.0,1.0,False,3,4,1,-,-,1,0,1,-,-
2009.0,29.0,26.0,FLA,ATL,1,1,1,2,1,101,-109,11.0,14.0,17.0,11.0,0.0,1.0,True,0,0,1,0,-,0,0,1,1,-
2009.0,26.0,29.0,ATL,FLA,1,1,2,1,1,-109,101,14.0,11.0,11.0,17.0,1.0,0.0,False,0,0,1,1,-,0,0,1,0,-
2009.0,29.0,31.0,CLB,COL,1,1,2,3,-,-152,140,13.0,15.0,15.0,15.0,0.0,0.0,True,0,0,2,-,-,0,2,1,-,-
2009.0,31.0,29.0,COL,CLB,1,1,3,2,-,140,-152,15.0,13.0,15.0,15.0,0.0,0.0,False,0,2,1,-,-,0,0,2,-,-
2009.0,30.0,28.0,PIT,CHI,1,0,1,2,-,-118,109,20.0,17.0,9.0,10.0,0.0,0.0,True,0,0,1,0,-,1,0,0,1,-
2009.0,28.0,30.0,CHI,PIT,0,1,2,1,-,109,-118,17.0,20.0,10.0,9.0,0.0,0.0,False,1,0,0,1,-,0,0,1,0,-
2009.0,28.0,29.0,TB,NYI,0,1,4,0,-,-117,108,10.0,11.0,17.0,17.0,0.0,0.0,True,2,0,2,-,-,0,0,0,-,-
2009.0,29.0,28.0,NYI,TB,1,0,0,4,-,108,-117,11.0,10.0,17.0,17.0,0.0,0.0,False,0,0,0,-,-,2,0,2,-,-
2009.0,29.0,28.0,NAS,MIN,0,0,3,5,-,-157,145,16.0,12.0,12.0,15.0,1.0,1.0,True,1,0,2,-,-,2,2,1,-,-
2009.0,28.0,29.0,MIN,NAS,0,0,5,3,-,145,-157,12.0,16.0,15.0,12.0,1.0,1.0,False,2,2,1,-,-,1,0,2,-,-
2009.0,29.0,27.0,PHO,OTT,1,1,3,2,-,-125,115,16.0,13.0,12.0,13.0,0.0,0.0,True,2,1,0,-,-,0,0,2,-,-
2009.0,27.0,29.0,OTT,PHO,1,1,2,3,-,115,-125,13.0,16.0,13.0,12.0,0.0,0.0,False,0,0,2,-,-,2,1,0,-,-
2009.0,31.0,28.0,SJ,CAL,1,1,1,2,-,-151,139,19.0,17.0,11.0,10.0,0.0,0.0,True,0,1,0,-,-,0,1,1,-,-
2009.0,28.0,31.0,CAL,SJ,1,1,2,1,-,139,-151,17.0,19.0,10.0,11.0,0.0,0.0,False,0,1,1,-,-,0,1,0,-,-
2009.0,29.0,29.0,NYR,DET,0,0,1,3,-,-119,110,14.0,13.0,14.0,15.0,0.0,0.0,True,1,0,0,-,-,0,1,2,-,-
2009.0,29.0,29.0,DET,NYR,0,0,3,1,-,110,-119,13.0,14.0,15.0,14.0,0.0,0.0,False,0,1,2,-,-,1,0,0,-,-
2009.0,29.0,28.0,ANA,OTT,1,0,3,4,1,-143,132,10.0,13.0,18.0,14.0,0.0,0.0,True,2,0,1,0,-,2,0,1,1,-
2009.0,28.0,29.0,OTT,ANA,0,1,4,3,1,132,-143,13.0,10.0,14.0,18.0,0.0,0.0,False,2,0,1,1,-,2,0,1,0,-
2009.0,27.0,28.0,BUF,NJ,1,1,0,3,-,-118,109,16.0,19.0,10.0,8.0,1.0,0.0,True,0,0,0,-,-,2,1,0,-,-
2009.0,28.0,27.0,NJ,BUF,1,1,3,0,-,109,-118,19.0,16.0,8.0,10.0,0.0,1.0,False,2,1,0,-,-,0,0,0,-,-
2009.0,29.0,27.0,TOR,ATL,1,1,5,2,-,-108,100,8.0,15.0,20.0,11.0,0.0,0.0,True,0,5,0,-,-,0,0,2,-,-
2009.0,27.0,29.0,ATL,TOR,1,1,2,5,-,100,-108,15.0,8.0,11.0,20.0,0.0,0.0,False,0,0,2,-,-,0,5,0,-,-
2009.0,30.0,27.0,MON,PHI,2,1,3,1,-,111,-120,13.0,13.0,16.0,13.0,0.0,0.0,True,0,2,1,-,-,1,0,0,-,-
2009.0,27.0,30.0,PHI,MON,1,2,1,3,-,-120,111,13.0,13.0,13.0,16.0,0.0,0.0,False,1,0,0,-,-,0,2,1,-,-
2009.0,31.0,29.0,PIT,CAR,1,1,2,3,-,-280,254,20.0,6.0,10.0,22.0,1.0,0.0,True,0,2,0,-,-,2,1,0,-,-
2009.0,29.0,31.0,CAR,PIT,1,1,3,2,-,254,-280,6.0,20.0,22.0,10.0,0.0,1.0,False,2,1,0,-,-,0,2,0,-,-
2009.0,29.0,30.0,TB,WAS,1,1,0,3,-,130,-141,11.0,18.0,17.0,11.0,0.0,0.0,True,0,0,0,-,-,0,3,0,-,-
2009.0,30.0,29.0,WAS,TB,1,1,3,0,-,-141,130,18.0,11.0,11.0,17.0,0.0,0.0,False,0,3,0,-,-,0,0,0,-,-
2009.0,30.0,30.0,FLA,EDM,1,1,2,3,1,-122,113,11.0,12.0,18.0,17.0,0.0,0.0,True,0,1,1,0,-,0,1,1,1,-
2009.0,30.0,30.0,EDM,FLA,1,1,3,2,1,113,-122,12.0,11.0,17.0,18.0,0.0,0.0,False,0,1,1,1,-,0,1,1,0,-
2009.0,28.0,32.0,STL,COL,1,1,0,4,-,-146,135,12.0,16.0,15.0,15.0,0.0,0.0,True,0,0,0,-,-,1,2,1,-,-
2009.0,32.0,28.0,COL,STL,1,1,4,0,-,135,-146,16.0,12.0,15.0,15.0,0.0,0.0,False,1,2,1,-,-,0,0,0,-,-
2009.0,30.0,29.0,PHO,MIN,1,1,2,0,-,-135,125,17.0,13.0,12.0,15.0,1.0,0.0,True,0,2,0,-,-,0,0,0,-,-
2009.0,29.0,30.0,MIN,PHO,1,1,0,2,-,125,-135,13.0,17.0,15.0,12.0,0.0,1.0,False,0,0,0,-,-,0,2,0,-,-
2009.0,31.0,29.0,LA,CAL,1,1,2,1,-,-101,-107,17.0,18.0,13.0,10.0,0.0,1.0,True,1,1,0,-,-,1,0,0,-,-
2009.0,29.0,31.0,CAL,LA,1,1,1,2,-,-107,-101,18.0,17.0,10.0,13.0,1.0,0.0,False,1,0,0,-,-,1,1,0,-,-
2009.0,28.0,30.0,PHI,NYI,0,2,6,2,-,-165,152,13.0,11.0,14.0,18.0,1.0,0.0,True,2,3,1,-,-,0,2,0,-,-
2009.0,30.0,28.0,NYI,PHI,2,0,2,6,-,152,-165,11.0,13.0,18.0,14.0,0.0,1.0,False,0,2,0,-,-,2,3,1,-,-
2009.0,29.0,31.0,OTT,MON,1,0,1,4,-,-163,150,14.0,14.0,14.0,16.0,1.0,0.0,True,0,1,0,-,-,1,1,2,-,-
2009.0,31.0,29.0,MON,OTT,0,1,4,1,-,150,-163,14.0,14.0,16.0,14.0,0.0,1.0,False,1,1,2,-,-,0,1,0,-,-
2009.0,30.0,30.0,NAS,VAN,2,2,4,2,-,107,-116,16.0,16.0,13.0,13.0,0.0,0.0,True,1,1,2,-,-,0,1,1,-,-
2009.0,30.0,30.0,VAN,NAS,2,2,2,4,-,-116,107,16.0,16.0,13.0,13.0,0.0,0.0,False,0,1,1,-,-,1,1,2,-,-
2009.0,30.0,30.0,ANA,DAL,1,2,4,3,-,-107,-101,10.0,13.0,19.0,16.0,0.0,2.0,True,0,1,2,1,-,2,1,0,0,-
2009.0,30.0,30.0,DAL,ANA,2,1,3,4,-,-101,-107,13.0,10.0,16.0,19.0,2.0,0.0,False,2,1,0,0,-,0,1,2,1,-
2009.0,28.0,31.0,BUF,WAS,1,1,3,0,-,106,-115,16.0,19.0,11.0,11.0,0.0,1.0,True,1,2,0,-,-,0,0,0,-,-
2009.0,31.0,28.0,WAS,BUF,1,1,0,3,-,-115,106,19.0,16.0,11.0,11.0,1.0,0.0,False,0,0,0,-,-,1,2,0,-,-
2009.0,30.0,31.0,TOR,NYI,1,0,3,2,-,-160,147,9.0,11.0,20.0,19.0,0.0,1.0,True,2,0,1,-,-,0,0,2,-,-
2009.0,31.0,30.0,NYI,TOR,0,1,2,3,-,147,-160,11.0,9.0,19.0,20.0,1.0,0.0,False,0,0,2,-,-,2,0,1,-,-
2009.0,29.0,30.0,NJ,CAR,1,1,4,2,-,-189,174,20.0,7.0,8.0,22.0,1.0,0.0,True,2,1,1,-,-,0,2,0,-,-
2009.0,30.0,29.0,CAR,NJ,1,1,2,4,-,174,-189,7.0,20.0,22.0,8.0,0.0,1.0,False,0,2,0,-,-,2,1,1,-,-
2009.0,30.0,31.0,CLB,FLA,3,1,3,0,-,-160,147,13.0,11.0,16.0,19.0,0.0,0.0,True,1,0,2,-,-,0,0,0,-,-
2009.0,31.0,30.0,FLA,CLB,1,3,0,3,-,147,-160,11.0,13.0,19.0,16.0,0.0,0.0,False,0,0,0,-,-,1,0,2,-,-
2009.0,30.0,31.0,TB,EDM,1,1,2,3,-,-125,115,11.0,13.0,18.0,17.0,0.0,0.0,True,1,1,0,-,-,1,2,0,-,-
2009.0,31.0,30.0,EDM,TB,1,1,3,2,-,115,-125,13.0,11.0,17.0,18.0,0.0,0.0,False,1,2,0,-,-,1,1,0,-,-
2009.0,30.0,29.0,DET,STL,2,1,0,1,-,-168,155,14.0,12.0,15.0,16.0,1.0,2.0,True,0,0,0,-,-,1,0,0,-,-
2009.0,29.0,30.0,STL,DET,1,2,1,0,-,155,-168,12.0,14.0,16.0,15.0,2.0,1.0,False,1,0,0,-,-,0,0,0,-,-
2009.0,29.0,30.0,CHI,NYR,3,2,2,1,-,-192,176,18.0,14.0,10.0,15.0,0.0,0.0,True,0,0,1,1,-,1,0,0,0,-
2009.0,30.0,29.0,NYR,CHI,2,3,1,2,-,176,-192,14.0,18.0,15.0,10.0,0.0,0.0,False,1,0,0,0,-,0,0,1,1,-
2009.0,33.0,30.0,COL,MIN,1,1,0,1,-,-123,114,17.0,13.0,15.0,16.0,0.0,3.0,True,0,0,0,-,-,1,0,0,-,-
2009.0,30.0,33.0,MIN,COL,1,1,1,0,-,114,-123,13.0,17.0,16.0,15.0,3.0,0.0,False,1,0,0,-,-,0,0,0,-,-
2009.0,30.0,28.0,CAL,ATL,1,1,3,1,-,-165,152,18.0,15.0,11.0,12.0,0.0,0.0,True,0,2,1,-,-,0,0,1,-,-
2009.0,28.0,30.0,ATL,CAL,1,1,1,3,-,152,-165,15.0,18.0,12.0,11.0,0.0,0.0,False,0,0,1,-,-,0,2,1,-,-
2009.0,32.0,32.0,SJ,LA,3,1,4,5,-,-202,185,19.0,18.0,12.0,13.0,1.0,1.0,True,2,1,1,0,-,1,3,0,1,-
2009.0,32.0,32.0,LA,SJ,1,3,5,4,-,185,-202,18.0,19.0,13.0,12.0,1.0,1.0,False,1,3,0,1,-,2,1,1,0,-
2009.0,30.0,31.0,BOS,TOR,4,0,5,2,-,-176,162,15.0,10.0,14.0,20.0,1.0,0.0,True,1,2,2,-,-,0,0,2,-,-
2009.0,31.0,30.0,TOR,BOS,0,4,2,5,-,162,-176,10.0,15.0,20.0,14.0,0.0,1.0,False,0,0,2,-,-,1,2,2,-,-
2009.0,29.0,30.0,PHI,OTT,1,1,0,2,-,-159,146,14.0,14.0,14.0,15.0,1.0,0.0,True,0,0,0,-,-,0,0,2,-,-
2009.0,30.0,29.0,OTT,PHI,1,1,2,0,-,146,-159,14.0,14.0,15.0,14.0,0.0,1.0,False,0,0,2,-,-,0,0,0,-,-
2009.0,32.0,32.0,MON,PIT,1,2,2,3,-,138,-150,15.0,20.0,16.0,11.0,0.0,2.0,True,0,2,0,-,-,1,1,1,-,-
2009.0,32.0,32.0,PIT,MON,2,1,3,2,-,-150,138,20.0,15.0,11.0,16.0,2.0,0.0,False,1,1,1,-,-,0,2,0,-,-
2009.0,31.0,31.0,NAS,CLB,1,0,4,3,1,-150,138,17.0,14.0,13.0,16.0,1.0,0.0,True,1,2,0,1,-,0,2,1,0,-
2009.0,31.0,31.0,CLB,NAS,0,1,3,4,1,138,-150,14.0,17.0,16.0,13.0,0.0,1.0,False,0,2,1,0,-,1,2,0,1,-
2009.0,31.0,29.0,VAN,ATL,1,0,4,2,-,-200,183,16.0,15.0,14.0,13.0,0.0,0.0,True,2,2,0,-,-,1,1,0,-,-
2009.0,29.0,31.0,ATL,VAN,0,1,2,4,-,183,-200,15.0,16.0,13.0,14.0,0.0,0.0,False,1,1,0,-,-,2,2,0,-,-
2009.0,33.0,31.0,LA,PHO,0,2,3,2,1,-122,113,19.0,18.0,13.0,12.0,2.0,1.0,True,2,0,0,1,-,1,0,1,0,-
2009.0,31.0,33.0,PHO,LA,2,0,2,3,1,113,-122,18.0,19.0,12.0,13.0,1.0,2.0,False,1,0,1,0,-,2,0,0,1,-
2009.0,30.0,32.0,NJ,FLA,1,1,2,4,-,-220,201,21.0,11.0,8.0,20.0,1.0,0.0,True,0,1,1,-,-,1,2,1,-,-
2009.0,32.0,30.0,FLA,NJ,1,1,4,2,-,201,-220,11.0,21.0,20.0,8.0,0.0,1.0,False,1,2,1,-,-,0,1,1,-,-
2009.0,32.0,31.0,WAS,CAR,1,1,4,3,-,-232,212,19.0,7.0,12.0,23.0,1.0,0.0,True,0,2,1,1,-,2,0,1,0,-
2009.0,31.0,32.0,CAR,WAS,1,1,3,4,-,212,-232,7.0,19.0,23.0,12.0,0.0,1.0,False,2,0,1,0,-,0,2,1,1,-
2009.0,29.0,30.0,BUF,CHI,1,1,2,1,-,112,-121,17.0,19.0,11.0,10.0,0.0,0.0,True,0,2,0,-,-,0,0,1,-,-
2009.0,30.0,29.0,CHI,BUF,1,1,1,2,-,-121,112,19.0,17.0,10.0,11.0,0.0,0.0,False,0,0,1,-,-,0,2,0,-,-
2009.0,31.0,31.0,DET,ANA,1,2,3,2,-,-160,147,14.0,11.0,16.0,19.0,1.0,0.0,True,0,0,2,1,-,0,2,0,0,-
2009.0,31.0,31.0,ANA,DET,2,1,2,3,-,147,-160,11.0,14.0,19.0,16.0,0.0,1.0,False,0,2,0,0,-,0,0,2,1,-
2009.0,30.0,32.0,STL,EDM,1,1,3,5,-,-146,135,13.0,14.0,16.0,17.0,0.0,0.0,True,1,2,0,-,-,0,1,4,-,-
2009.0,32.0,30.0,EDM,STL,1,1,5,3,-,135,-146,14.0,13.0,17.0,16.0,0.0,0.0,False,0,1,4,-,-,1,2,0,-,-
2009.0,34.0,31.0,COL,TB,1,1,2,1,1,-165,152,17.0,11.0,16.0,19.0,1.0,0.0,True,0,0,1,1,-,1,0,0,0,-
2009.0,31.0,34.0,TB,COL,1,1,1,2,1,152,-165,11.0,17.0,19.0,16.0,0.0,1.0,False,1,0,0,0,-,0,0,1,1,-
2009.0,31.0,31.0,CAL,MIN,1,1,1,2,-,-179,165,19.0,14.0,11.0,16.0,0.0,0.0,True,0,0,1,0,-,0,0,1,1,-
2009.0,31.0,31.0,MIN,CAL,1,1,2,1,-,165,-179,14.0,19.0,16.0,11.0,0.0,0.0,False,0,0,1,1,-,0,0,1,0,-
2009.0,33.0,31.0,SJ,DAL,1,2,2,3,1,-181,166,19.0,13.0,13.0,17.0,0.0,1.0,True,2,0,0,0,-,1,0,1,1,-
2009.0,31.0,33.0,DAL,SJ,2,1,3,2,1,166,-181,13.0,19.0,17.0,13.0,1.0,0.0,False,1,0,1,1,-,2,0,0,0,-
2009.0,32.0,33.0,TOR,WAS,1,0,6,3,-,101,-109,10.0,20.0,21.0,12.0,1.0,1.0,True,0,3,3,-,-,2,1,0,-,-
2009.0,33.0,32.0,WAS,TOR,0,1,3,6,-,-109,101,20.0,10.0,12.0,21.0,1.0,1.0,False,2,1,0,-,-,0,3,3,-,-
2009.0,31.0,32.0,OTT,CAR,1,0,4,2,-,-202,185,15.0,7.0,15.0,24.0,0.0,0.0,True,1,1,2,-,-,0,2,0,-,-
2009.0,32.0,31.0,CAR,OTT,0,1,2,4,-,185,-202,7.0,15.0,24.0,15.0,0.0,0.0,False,0,2,0,-,-,1,1,2,-,-
2009.0,31.0,30.0,NJ,PHI,0,1,4,1,-,-133,123,21.0,14.0,9.0,15.0,0.0,2.0,True,3,1,0,-,-,0,1,0,-,-
2009.0,30.0,31.0,PHI,NJ,1,0,1,4,-,123,-133,14.0,21.0,15.0,9.0,2.0,0.0,False,0,1,0,-,-,3,1,0,-,-
2009.0,32.0,31.0,NYI,BOS,2,1,3,2,-,122,-132,11.0,16.0,20.0,14.0,1.0,1.0,True,1,1,0,1,-,1,1,0,0,-
2009.0,31.0,32.0,BOS,NYI,1,2,2,3,-,-132,122,16.0,11.0,14.0,20.0,1.0,1.0,False,1,1,0,0,-,1,1,0,1,-
2009.0,31.0,30.0,NYR,BUF,2,0,2,3,-,-110,102,14.0,18.0,16.0,11.0,1.0,0.0,True,2,0,0,-,-,2,1,0,-,-
2009.0,30.0,31.0,BUF,NYR,0,2,3,2,-,102,-110,18.0,14.0,11.0,16.0,0.0,1.0,False,2,1,0,-,-,2,0,0,-,-
2009.0,30.0,33.0,ATL,MON,1,1,4,3,-,-139,128,15.0,15.0,14.0,17.0,1.0,1.0,True,0,3,0,1,-,1,2,0,0,-
2009.0,33.0,30.0,MON,ATL,1,1,3,4,-,128,-139,15.0,15.0,17.0,14.0,1.0,1.0,False,1,2,0,0,-,0,3,0,1,-
2009.0,32.0,32.0,CLB,ANA,1,0,1,3,-,-159,146,14.0,11.0,17.0,20.0,2.0,0.0,True,0,1,0,-,-,1,1,1,-,-
2009.0,32.0,32.0,ANA,CLB,0,1,3,1,-,146,-159,11.0,14.0,20.0,17.0,0.0,2.0,False,1,1,1,-,-,0,1,0,-,-
2009.0,33.0,33.0,PIT,FLA,1,0,3,2,-,-270,245,21.0,12.0,11.0,20.0,2.0,0.0,True,1,1,0,1,-,1,0,1,0,-
2009.0,33.0,33.0,FLA,PIT,0,1,2,3,-,245,-270,12.0,21.0,20.0,11.0,0.0,2.0,False,1,0,1,0,-,1,1,0,1,-
2009.0,32.0,32.0,NAS,DET,1,0,2,3,-,-122,113,18.0,15.0,13.0,16.0,1.0,0.0,True,0,1,1,0,-,0,2,0,1,-
2009.0,32.0,32.0,DET,NAS,0,1,3,2,-,113,-122,15.0,18.0,16.0,13.0,0.0,1.0,False,0,2,0,1,-,0,1,1,0,-
2009.0,32.0,34.0,PHO,SJ,1,0,2,1,-,107,-116,18.0,19.0,13.0,14.0,1.0,0.0,True,0,2,0,-,-,0,0,1,-,-
2009.0,34.0,32.0,SJ,PHO,0,1,1,2,-,-116,107,19.0,18.0,14.0,13.0,0.0,1.0,False,0,0,1,-,-,0,2,0,-,-
2009.0,32.0,32.0,VAN,MIN,1,0,4,3,-,-203,186,17.0,15.0,14.0,16.0,2.0,0.0,True,3,0,1,-,-,2,0,1,-,-
2009.0,32.0,32.0,MIN,VAN,0,1,3,4,-,186,-203,15.0,17.0,16.0,14.0,0.0,2.0,False,2,0,1,-,-,3,0,1,-,-
2009.0,34.0,32.0,LA,DAL,1,0,3,2,1,-128,118,20.0,14.0,13.0,17.0,2.0,0.0,True,0,2,0,1,-,1,1,0,0,-
2009.0,32.0,34.0,DAL,LA,0,1,2,3,1,118,-128,14.0,20.0,17.0,13.0,0.0,2.0,False,1,1,0,0,-,0,2,0,1,-
2009.0,31.0,32.0,CHI,TB,1,1,4,0,-,-225,206,19.0,11.0,11.0,20.0,0.0,0.0,True,1,2,1,-,-,0,0,0,-,-
2009.0,32.0,31.0,TB,CHI,1,1,0,4,-,206,-225,11.0,19.0,20.0,11.0,0.0,0.0,False,0,0,0,-,-,1,2,1,-,-
2009.0,35.0,32.0,COL,CAL,1,1,3,2,-,107,-116,18.0,19.0,16.0,12.0,2.0,0.0,True,1,2,0,-,-,0,1,1,-,-
2009.0,32.0,35.0,CAL,COL,1,1,2,3,-,-116,107,19.0,18.0,12.0,16.0,0.0,2.0,False,0,1,1,-,-,1,2,0,-,-
2009.0,32.0,31.0,BOS,PHI,1,1,1,3,-,-150,138,16.0,14.0,15.0,16.0,0.0,1.0,True,0,1,0,-,-,0,0,3,-,-
2009.0,31.0,32.0,PHI,BOS,1,1,3,1,-,138,-150,14.0,16.0,16.0,15.0,1.0,0.0,False,0,0,3,-,-,0,1,0,-,-
2009.0,33.0,32.0,TOR,OTT,1,1,3,2,-,-120,111,11.0,16.0,21.0,15.0,0.0,2.0,True,0,2,1,-,-,0,1,1,-,-
2009.0,32.0,33.0,OTT,TOR,1,1,2,3,-,111,-120,16.0,11.0,15.0,21.0,2.0,0.0,False,0,1,1,-,-,0,2,1,-,-
2009.0,33.0,34.0,NYI,FLA,1,1,1,7,-,-127,117,12.0,12.0,20.0,21.0,0.0,1.0,True,0,1,0,-,-,1,2,4,-,-
2009.0,34.0,33.0,FLA,NYI,1,1,7,1,-,117,-127,12.0,12.0,21.0,20.0,1.0,0.0,False,1,2,4,-,-,0,1,0,-,-
2009.0,32.0,31.0,NYR,ATL,1,1,2,3,1,-135,125,14.0,16.0,17.0,14.0,0.0,1.0,True,0,1,1,0,-,1,0,1,1,-
2009.0,31.0,32.0,ATL,NYR,1,1,3,2,1,125,-135,16.0,14.0,14.0,17.0,1.0,0.0,False,1,0,1,1,-,0,1,1,0,-
2009.0,33.0,33.0,CLB,NAS,1,1,3,5,-,-120,111,14.0,18.0,18.0,14.0,0.0,2.0,True,1,1,1,-,-,1,3,1,-,-
2009.0,33.0,33.0,NAS,CLB,1,1,5,3,-,111,-120,18.0,14.0,14.0,18.0,2.0,0.0,False,1,3,1,-,-,1,1,1,-,-
