game_num,abbrev,opp_abbrev,goals,opp_goals,line,opp_line,wins,losses,matchup_wins,matchup_losses,period_scores,opp_period_scores,home_ind
17,NYI,STL,5,2,144,-154,8,8,0,1,"[3, 1, 1]","[0, 1, 1]",FALSE
17,VAN,SJ,0,5,170,-185,8,8,0,0,"[0, 0, 0]","[1, 1, 3]",FALSE
17,NJ,CHI,7,5,180,-195,10,6,0,0,"[2, 4, 1]","[4, 1, 0]",FALSE
17,EDM,WAS,1,2,155,-165,6,10,0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 1]",FALSE
17,ANA,TB,1,2,125,-135,7,9,1,0,"[0, 0, 1]","[0, 1, 1]",TRUE
17,LA,SJ,1,2,-145,135,11,5,1,0,"[1, 0, 0]","[0, 0, 2]",TRUE
17,DAL,CAR,1,5,110,-120,9,7,1,0,"[0, 1, 0]","[1, 0, 4]",FALSE
17,CAL,STL,7,4,-110,100,9,7,0,1,"[2, 0, 5]","[2, 0, 2]",TRUE
17,FLA,DAL,4,3,-125,115,5,11,0,0,"[2, 0, 1, 0, 1]","[1, 2, 0, 0, 0]",TRUE
17,NAS,WAS,6,3,-135,125,9,7,0,0,"[2, 4, 0]","[0, 3, 0]",TRUE
17,MIN,PHI,3,0,-149,139,7,9,1,0,"[1, 0, 2]","[0, 0, 0]",TRUE
17,WIN,ARI,4,1,-177,166,9,7,1,0,"[1, 3, 0]","[0, 0, 1]",TRUE
17,VEG,EDM,2,8,170,-185,10,6,0,0,"[0, 1, 1]","[3, 1, 4]",FALSE
17,BOS,ANA,2,4,103,-113,6,10,0,0,"[0, 1, 1]","[1, 2, 1]",FALSE
17,CAR,NYI,4,6,100,-110,7,9,0,0,"[1, 3, 0]","[3, 0, 3]",FALSE
17,OTT,PIT,1,3,104,-114,8,8,0,0,"[0, 0, 1]","[0, 2, 1]",TRUE
17,COL,WAS,6,2,125,-135,8,8,0,0,"[2, 1, 3]","[0, 1, 1]",TRUE
17,SJ,FLA,0,2,-158,148,10,6,0,0,"[0, 0, 0]","[0, 1, 1]",TRUE
18,ARI,STL,2,3,195,-215,2,15,0,0,"[0, 2, 0, 0, 0]","[0, 1, 1, 0, 1]",FALSE
18,TOR,BOS,3,2,-130,120,10,7,0,0,"[0, 1, 1, 1]","[0, 1, 1, 0]",TRUE
18,PIT,WAS,1,4,-112,102,9,8,1,0,"[0, 1, 0]","[1, 1, 2]",FALSE
18,NYR,EDM,4,2,-115,105,8,9,0,0,"[1, 2, 1]","[1, 1, 0]",TRUE
18,MON,BUF,2,1,-195,180,7,10,1,0,"[0, 0, 1, 1]","[1, 0, 0, 0]",TRUE
18,DET,CLB,1,2,-101,-109,8,9,0,0,"[0, 0, 1, 0, 0]","[1, 0, 0, 0, 1]",TRUE
18,CLB,DET,2,1,-109,-101,9,8,0,0,"[1, 0, 0, 0, 1]","[0, 0, 1, 0, 0]",FALSE
18,STL,NYI,2,5,-154,144,13,4,1,0,"[0, 1, 1]","[3, 1, 1]",TRUE
18,CHI,NJ,5,7,-195,180,8,9,0,0,"[4, 1, 0]","[2, 4, 1]",TRUE
18,WAS,EDM,2,1,-165,155,9,8,1,0,"[0, 0, 1, 0, 1]","[0, 0, 1, 0, 0]",TRUE
18,TB,ANA,2,1,-135,125,13,4,0,1,"[0, 1, 1]","[0, 0, 1]",FALSE
18,BUF,PIT,4,5,195,-215,5,12,0,0,"[2, 2, 0, 0]","[1, 2, 1, 1]",FALSE
18,DAL,FLA,3,4,115,-125,9,8,0,0,"[1, 2, 0, 0, 0]","[2, 0, 1, 0, 1]",FALSE
18,PHI,MIN,0,3,139,-149,8,9,0,1,"[0, 0, 0]","[1, 0, 2]",FALSE
18,EDM,VEG,8,2,-185,170,6,11,0,0,"[3, 1, 4]","[0, 1, 1]",TRUE
18,LA,VAN,2,3,-168,158,11,6,0,0,"[2, 0, 0]","[0, 2, 1]",TRUE
18,VAN,LA,3,2,158,-168,8,9,0,0,"[0, 2, 1]","[2, 0, 0]",FALSE
18,CAL,DET,2,8,-105,-105,10,7,1,0,"[1, 1, 0]","[4, 2, 2]",FALSE
18,ANA,BOS,4,2,-113,103,7,10,0,0,"[1, 2, 1]","[0, 1, 1]",TRUE
18,NJ,TOR,0,1,145,-155,11,6,1,0,"[0, 0, 0, 0]","[0, 0, 0, 1]",FALSE
18,NYI,CAR,6,4,-110,100,9,8,0,0,"[3, 0, 3]","[1, 3, 0]",TRUE
18,MIN,NAS,6,4,-135,125,8,9,0,0,"[0, 2, 4]","[1, 2, 1]",TRUE
18,NAS,MIN,4,6,125,-135,10,7,0,0,"[1, 2, 1]","[0, 2, 4]",FALSE
18,WIN,PHI,3,2,-116,106,10,7,0,0,"[0, 1, 1, 0, 1]","[2, 0, 0, 0, 0]",TRUE
18,VEG,VAN,5,2,125,-135,10,7,0,0,"[2, 0, 3]","[0, 2, 0]",FALSE
18,BOS,LA,2,1,158,-168,6,11,0,1,"[1, 1, 0]","[0, 1, 0]",FALSE
18,FLA,SJ,2,0,148,-158,6,11,0,0,"[0, 1, 1]","[0, 0, 0]",FALSE
18,OTT,ARI,2,3,-189,150,8,9,0,0,"[1, 1, 0, 0]","[1, 0, 1, 1]",TRUE
18,CAR,BUF,3,1,-155,145,7,10,0,0,"[0, 1, 2]","[0, 0, 1]",FALSE
18,COL,NAS,2,5,183,-198,9,8,0,1,"[0, 0, 2]","[1, 2, 2]",FALSE
18,SJ,BOS,1,3,-150,140,10,7,0,1,"[1, 0, 0]","[2, 0, 1]",TRUE
19,TOR,BOS,4,1,125,-135,11,7,1,0,"[2, 0, 2]","[1, 0, 0]",FALSE
19,PIT,NAS,4,5,130,-140,9,9,1,0,"[1, 1, 2, 0, 0]","[0, 3, 1, 0, 1]",FALSE
19,ARI,WIN,1,4,-107,-103,2,16,0,0,"[1, 0, 0]","[0, 1, 3]",TRUE
19,STL,CAL,4,7,100,-110,13,5,1,0,"[2, 0, 2]","[2, 0, 5]",FALSE
19,MON,CLB,1,2,-113,103,8,10,0,0,"[0, 0, 1, 0]","[1, 0, 0, 1]",TRUE
19,CLB,MON,2,1,103,-113,10,8,0,0,"[1, 0, 0, 1]","[0, 0, 1, 0]",FALSE
19,WAS,NAS,3,6,125,-135,10,8,0,0,"[0, 3, 0]","[2, 4, 0]",FALSE
19,DET,CAL,8,2,-105,-105,8,10,0,1,"[4, 2, 2]","[1, 1, 0]",TRUE
19,CHI,NYR,6,3,-133,123,8,10,0,0,"[0, 1, 5]","[1, 0, 2]",TRUE
19,NYR,CHI,3,6,123,-133,9,9,0,0,"[1, 0, 2]","[0, 1, 5]",FALSE
19,TB,DAL,6,1,-168,158,14,4,0,0,"[0, 3, 3]","[0, 1, 0]",TRUE
19,DAL,TB,1,6,158,-168,9,9,0,0,"[0, 1, 0]","[0, 3, 3]",FALSE
19,PHI,WIN,2,3,106,-116,8,10,0,0,"[2, 0, 0, 0, 0]","[0, 1, 1, 0, 1]",FALSE
19,EDM,STL,1,4,-125,115,7,11,0,0,"[1, 0, 0]","[1, 1, 2]",TRUE
19,VAN,VEG,2,5,-135,125,9,9,0,0,"[0, 2, 0]","[2, 0, 3]",TRUE
19,LA,BOS,1,2,-168,158,11,7,1,0,"[0, 1, 0]","[1, 1, 0]",TRUE
19,BUF,DET,1,3,120,-130,5,13,1,0,"[0, 0, 1]","[0, 1, 2]",FALSE
19,CAL,PHI,5,4,125,-145,10,8,0,0,"[1, 3, 0, 1]","[3, 1, 0, 0]",FALSE
19,WIN,NJ,5,2,-160,144,11,7,0,0,"[0, 5, 0]","[0, 1, 1]",TRUE
19,NJ,WIN,2,5,144,-160,11,7,0,0,"[0, 1, 1]","[0, 5, 0]",FALSE
19,FLA,LA,0,4,118,-130,7,11,0,0,"[0, 0, 0]","[1, 0, 3]",FALSE
19,NYI,TB,5,3,161,-171,10,8,0,0,"[2, 1, 2]","[0, 0, 3]",FALSE
19,MIN,WAS,1,3,101,-111,9,9,0,0,"[1, 0, 0]","[2, 0, 1]",FALSE
19,NAS,COL,5,2,-198,183,10,8,1,0,"[1, 2, 2]","[0, 0, 2]",TRUE
19,BOS,SJ,3,1,140,-150,7,11,1,0,"[2, 0, 1]","[1, 0, 0]",FALSE
19,CAR,NYI,4,2,-130,120,8,10,0,1,"[3, 1, 0]","[1, 0, 1]",TRUE
19,COL,DET,4,3,160,-170,9,9,0,0,"[1, 0, 2, 1]","[1, 1, 1, 0]",FALSE
19,OTT,NYR,0,3,135,-145,8,10,0,0,"[0, 0, 0]","[0, 1, 2]",FALSE
19,VEG,LA,4,2,-104,-106,11,7,0,0,"[3, 0, 1]","[0, 1, 1]",TRUE
19,ANA,FLA,3,2,-130,120,8,10,0,1,"[1, 1, 1]","[0, 1, 1]",TRUE
19,SJ,ANA,2,3,-175,165,10,8,1,0,"[1, 0, 1, 0, 0]","[0, 2, 0, 0, 0]",TRUE
20,PIT,BUF,5,4,-215,195,9,10,0,0,"[1, 2, 1, 1]","[2, 2, 0, 0]",TRUE
20,ARI,WIN,1,4,166,-177,2,17,0,1,"[0, 0, 1]","[1, 3, 0]",FALSE
20,TOR,NJ,1,0,-155,145,12,7,0,1,"[0, 0, 0, 1]","[0, 0, 0, 0]",TRUE
20,MON,ARI,4,5,-195,180,8,11,0,0,"[2, 2, 0]","[0, 3, 2]",TRUE
20,WAS,COL,2,6,-135,125,10,9,0,0,"[0, 1, 1]","[2, 1, 3]",FALSE
20,STL,EDM,4,1,115,-125,13,6,0,0,"[1, 1, 2]","[1, 0, 0]",FALSE
20,CLB,NYR,2,0,-149,139,11,8,1,1,"[0, 1, 1]","[0, 0, 0]",TRUE
20,NYR,CLB,0,2,139,-149,9,10,1,1,"[0, 0, 0]","[0, 1, 1]",FALSE
20,DET,BUF,3,1,-130,120,9,10,0,1,"[0, 1, 2]","[0, 0, 1]",TRUE
20,PHI,CAL,4,5,-145,125,8,11,0,0,"[3, 1, 0, 0]","[1, 3, 0, 1]",TRUE
20,DAL,EDM,6,3,-110,100,9,10,0,1,"[2, 2, 2]","[2, 1, 0]",TRUE
20,EDM,DAL,3,6,100,-110,7,12,1,0,"[2, 1, 0]","[2, 2, 2]",FALSE
20,LA,FLA,4,0,-130,118,11,8,0,0,"[1, 0, 3]","[0, 0, 0]",TRUE
20,BUF,CAR,1,3,145,-155,5,14,0,0,"[0, 0, 1]","[0, 1, 2]",TRUE
20,TB,NYI,3,5,-171,161,15,4,0,0,"[0, 0, 3]","[2, 1, 2]",TRUE
20,CHI,PIT,2,1,130,-140,9,10,1,0,"[1, 0, 1]","[0, 0, 1]",FALSE
20,VAN,STL,3,4,110,-120,9,10,0,0,"[1, 2, 0, 0]","[1, 1, 1, 1]",TRUE
20,NYI,CAR,2,4,120,-130,11,8,1,0,"[1, 0, 1]","[3, 1, 0]",FALSE
20,FLA,ANA,2,3,120,-130,7,12,1,0,"[0, 1, 1]","[1, 1, 1]",FALSE
20,CAL,WAS,4,1,125,-135,11,8,1,0,"[1, 1, 2]","[1, 0, 0]",FALSE
20,NAS,WIN,5,3,-130,120,11,8,0,0,"[1, 3, 1]","[1, 0, 2]",TRUE
20,WIN,NAS,3,5,120,-130,12,7,0,0,"[1, 0, 2]","[1, 3, 1]",FALSE
20,MIN,NJ,3,4,-177,166,9,10,0,0,"[0, 1, 2, 0]","[1, 1, 1, 1]",TRUE
20,NJ,MIN,4,3,166,-177,11,8,0,0,"[1, 1, 1, 1]","[0, 1, 2, 0]",FALSE
20,ANA,SJ,3,2,165,-175,9,10,0,1,"[0, 2, 0, 0, 0]","[1, 0, 1, 0, 0]",FALSE
20,BOS,NJ,3,2,-105,-105,8,11,0,0,"[2, 0, 0, 0, 1]","[1, 0, 1, 0, 0]",FALSE
20,OTT,WAS,2,5,125,-135,8,11,0,1,"[0, 1, 1]","[2, 2, 1]",FALSE
20,CAR,NYR,1,6,-145,135,9,10,0,0,"[1, 0, 0]","[3, 0, 3]",TRUE
20,COL,DAL,3,0,102,-112,10,9,1,1,"[0, 2, 1]","[0, 0, 0]",TRUE
20,SJ,ARI,3,1,-134,124,10,9,0,0,"[1, 1, 1]","[0, 0, 1]",FALSE
20,VEG,ANA,4,2,130,-140,12,7,0,0,"[0, 1, 3]","[1, 1, 0]",FALSE
21,ARI,MON,5,4,180,-195,2,18,0,0,"[0, 3, 2]","[2, 2, 0]",FALSE
21,PIT,OTT,3,1,-114,104,10,10,0,0,"[0, 2, 1]","[0, 0, 1]",FALSE
21,MON,TOR,0,6,100,-110,8,12,0,1,"[0, 0, 0]","[0, 2, 4]",TRUE
21,TOR,MON,6,0,-110,100,13,7,1,0,"[0, 2, 4]","[0, 0, 0]",FALSE
21,WAS,MIN,3,1,-111,101,10,10,0,0,"[2, 0, 1]","[1, 0, 0]",TRUE
21,STL,VAN,4,3,-120,110,14,6,0,0,"[1, 1, 1, 1]","[1, 2, 0, 0]",FALSE
21,DET,COL,3,4,-170,160,10,10,0,0,"[1, 1, 1, 0]","[1, 0, 2, 1]",TRUE
21,NYR,OTT,3,0,-145,135,9,11,0,0,"[0, 1, 2]","[0, 0, 0]",TRUE
21,LA,VEG,2,4,-106,-104,12,8,0,0,"[0, 1, 1]","[3, 0, 1]",FALSE
21,BUF,CLB,2,3,145,-155,5,15,0,1,"[0, 0, 2]","[0, 1, 2]",TRUE
21,CLB,BUF,3,2,-155,145,12,8,1,0,"[0, 1, 2]","[0, 0, 2]",FALSE
21,PHI,VAN,2,5,-170,150,8,12,0,0,"[1, 0, 1]","[2, 2, 1]",TRUE
21,VAN,PHI,5,2,150,-170,9,11,0,0,"[2, 2, 1]","[1, 0, 1]",FALSE
21,EDM,STL,3,8,125,-145,7,13,0,1,"[0, 0, 3]","[2, 2, 4]",FALSE
21,DAL,MON,3,1,-155,140,10,10,0,0,"[0, 2, 1]","[0, 1, 0]",TRUE
21,MIN,BUF,5,4,-150,140,9,11,0,0,"[3, 2, 0]","[1, 2, 1]",FALSE
21,FLA,TOR,2,1,106,-116,7,13,0,0,"[0, 1, 0, 0, 1]","[0, 0, 1, 0, 0]",TRUE
21,NJ,BOS,2,3,-105,-105,12,8,0,0,"[1, 0, 1, 0, 0]","[2, 0, 0, 0, 1]",TRUE
21,NYI,PHI,4,3,-145,135,11,9,0,0,"[1, 2, 0, 1]","[1, 2, 0, 0]",TRUE
21,CAL,CLB,0,1,140,-150,12,8,0,0,"[0, 0, 0, 0]","[0, 0, 0, 1]",FALSE
21,TB,CHI,3,2,-160,150,15,5,0,0,"[0, 1, 1, 1]","[2, 0, 0, 0]",TRUE
21,CHI,TB,2,3,150,-160,10,10,0,0,"[2, 0, 0, 0]","[0, 1, 1, 1]",FALSE
21,NAS,MON,3,2,-200,185,12,8,0,0,"[1, 0, 1, 0, 1]","[1, 0, 1, 0, 0]",TRUE
21,ANA,VEG,2,4,-140,130,10,10,0,0,"[1, 1, 0]","[0, 1, 3]",TRUE
21,WIN,LA,2,1,120,-130,12,8,0,0,"[1, 1, 0]","[0, 0, 1]",FALSE
21,BOS,PIT,4,3,-101,-109,9,11,0,0,"[2, 1, 1]","[0, 3, 0]",TRUE
21,COL,MIN,2,3,184,-205,11,9,0,0,"[2, 0, 0, 0, 0]","[1, 1, 0, 0, 1]",FALSE
21,OTT,CLB,2,5,168,-180,8,12,0,0,"[1, 1, 0]","[1, 1, 3]",FALSE
21,CAR,TOR,4,5,-115,105,9,11,1,0,"[0, 1, 3]","[0, 4, 1]",TRUE
21,VEG,SJ,5,4,-104,-106,13,7,0,0,"[2, 2, 0, 1]","[1, 3, 0, 0]",TRUE
21,SJ,VEG,4,5,-106,-104,11,9,0,0,"[1, 3, 0, 0]","[2, 2, 0, 1]",FALSE
22,ARI,OTT,3,2,150,-189,3,18,0,0,"[1, 0, 1, 1]","[1, 1, 0, 0]",FALSE
22,PIT,CHI,1,2,-140,130,11,10,0,1,"[0, 0, 1]","[1, 0, 1]",TRUE
22,TOR,ARI,1,4,-215,195,14,7,0,0,"[0, 1, 0]","[1, 1, 2]",TRUE
22,WAS,CAL,1,4,-135,125,11,10,0,1,"[1, 0, 0]","[1, 1, 2]",TRUE
22,STL,EDM,8,3,-145,125,15,6,1,0,"[2, 2, 4]","[0, 0, 3]",TRUE
22,MON,DAL,1,3,140,-155,8,13,0,0,"[0, 1, 0]","[0, 2, 1]",FALSE
22,BUF,MIN,4,5,140,-150,5,16,0,0,"[1, 2, 1]","[3, 2, 0]",TRUE
22,DET,EDM,2,6,-120,110,10,11,1,0,"[2, 0, 0]","[2, 3, 1]",TRUE
22,EDM,DET,6,2,110,-120,7,14,0,1,"[2, 3, 1]","[2, 0, 0]",FALSE
22,PHI,NYI,3,4,135,-145,8,13,0,0,"[1, 2, 0, 0]","[1, 2, 0, 1]",FALSE
22,VAN,PIT,5,2,180,-195,10,11,1,0,"[2, 2, 1]","[1, 0, 1]",FALSE
22,NYR,CAR,6,1,135,-145,10,11,0,0,"[3, 0, 3]","[1, 0, 0]",FALSE
22,CLB,CAL,1,0,-150,140,13,8,0,0,"[0, 0, 0, 1]","[0, 0, 0, 0]",TRUE
22,DAL,COL,0,3,-112,102,11,10,1,1,"[0, 0, 0]","[0, 2, 1]",FALSE
22,LA,WIN,1,2,-130,120,12,9,0,0,"[0, 0, 1]","[1, 1, 0]",TRUE
22,ANA,WIN,1,4,-107,-103,10,11,0,0,"[0, 1, 0]","[2, 1, 1]",TRUE
22,WIN,ANA,4,1,-103,-107,13,8,0,0,"[2, 1, 1]","[0, 1, 0]",FALSE
22,MIN,COL,3,2,-205,184,10,11,0,0,"[1, 1, 0, 0, 1]","[2, 0, 0, 0, 0]",TRUE
22,NYI,PHI,5,4,105,-115,12,9,1,0,"[1, 1, 2, 1]","[0, 4, 0, 0]",FALSE
22,TB,WAS,1,3,-120,110,16,5,1,0,"[1, 0, 0]","[1, 1, 1]",FALSE
22,NJ,VAN,3,2,-130,120,12,9,1,0,"[0, 3, 0]","[0, 1, 1]",TRUE
22,NAS,STL,2,0,130,-140,13,8,0,0,"[1, 0, 1]","[0, 0, 0]",FALSE
22,CAL,DAL,4,6,115,-125,12,9,0,1,"[0, 3, 1]","[1, 2, 3]",FALSE
22,OTT,NYI,1,2,-104,-106,8,13,0,0,"[0, 0, 1]","[0, 1, 1]",TRUE
22,FLA,CHI,1,4,-105,-105,8,13,0,0,"[0, 1, 0]","[2, 2, 0]",TRUE
22,CHI,FLA,4,1,-105,-105,10,11,0,0,"[2, 2, 0]","[0, 1, 0]",FALSE
22,VEG,ARI,4,2,-114,104,14,7,2,0,"[0, 3, 1]","[0, 0, 2]",FALSE
22,SJ,WIN,4,0,-127,117,11,10,0,0,"[2, 1, 1]","[0, 0, 0]",TRUE
22,COL,CAL,2,3,103,-113,11,10,0,0,"[0, 1, 1]","[1, 2, 0]",TRUE
22,CAR,NAS,4,3,-125,115,9,12,0,0,"[1, 1, 1, 0, 1]","[1, 1, 1, 0, 0]",TRUE
22,BOS,EDM,2,4,-125,115,10,11,0,0,"[1, 1, 0]","[0, 2, 2]",TRUE
23,ARI,TOR,4,1,195,-215,4,18,0,0,"[1, 1, 2]","[0, 1, 0]",FALSE
23,TOR,FLA,1,2,-116,106,14,8,0,0,"[0, 0, 1, 0, 0]","[0, 1, 0, 0, 1]",FALSE
23,PIT,VAN,2,5,-195,180,11,11,0,1,"[1, 0, 1]","[2, 2, 1]",TRUE
23,WAS,OTT,5,2,-135,125,11,11,1,0,"[2, 2, 1]","[0, 1, 1]",TRUE
23,MON,NAS,2,3,185,-200,8,14,0,0,"[1, 0, 1, 0, 0]","[1, 0, 1, 0, 1]",FALSE
23,PHI,NYI,4,5,-115,105,8,14,0,1,"[0, 4, 0, 0]","[1, 1, 2, 1]",TRUE
23,BUF,EDM,3,1,130,-140,5,17,0,0,"[0, 1, 2]","[0, 0, 1]",TRUE
23,EDM,BUF,1,3,-140,130,8,14,0,0,"[0, 0, 1]","[0, 1, 2]",FALSE
23,VAN,NJ,2,3,120,-130,11,11,0,1,"[0, 1, 1]","[0, 3, 0]",FALSE
23,NYR,DET,2,1,-165,155,11,11,0,0,"[0, 0, 1, 1]","[0, 0, 1, 0]",TRUE
23,DET,NYR,1,2,155,-165,10,12,0,0,"[0, 0, 1, 0]","[0, 0, 1, 1]",FALSE
23,CLB,OTT,5,2,-180,168,14,8,0,0,"[1, 1, 3]","[1, 1, 0]",TRUE
23,STL,NAS,0,2,-140,130,16,6,0,0,"[0, 0, 0]","[1, 0, 1]",TRUE
23,LA,ARI,2,3,-145,125,12,10,0,0,"[0, 1, 1, 0]","[1, 1, 0, 1]",FALSE
23,DAL,CAL,6,4,-125,115,11,11,1,0,"[1, 2, 3]","[0, 3, 1]",TRUE
23,NYI,OTT,2,1,-106,-104,13,9,0,0,"[0, 1, 1]","[0, 0, 1]",FALSE
23,NJ,DET,4,3,115,-125,13,9,0,0,"[2, 0, 1, 1]","[1, 0, 2, 0]",FALSE
23,TB,PIT,2,5,-102,-108,16,6,2,0,"[0, 1, 1]","[3, 1, 1]",FALSE
23,MIN,STL,3,6,120,-130,11,11,0,0,"[0, 1, 2]","[3, 0, 3]",FALSE
23,WIN,SJ,0,4,117,-127,14,8,0,0,"[0, 0, 0]","[2, 1, 1]",FALSE
23,CAL,COL,3,2,-113,103,12,10,0,0,"[1, 2, 0]","[0, 1, 1]",FALSE
23,ANA,LA,1,2,134,-144,10,12,0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 1]",FALSE
23,NAS,CAR,3,4,115,-125,14,8,0,0,"[1, 1, 1, 0, 0]","[1, 1, 1, 0, 1]",FALSE
23,FLA,NJ,3,2,108,-118,8,14,0,1,"[0, 1, 2]","[0, 0, 2]",FALSE
23,CHI,ANA,7,3,-190,175,11,11,0,0,"[3, 3, 1]","[0, 2, 1]",TRUE
23,SJ,PHI,3,1,-110,100,12,10,0,1,"[2, 1, 0]","[1, 0, 0]",FALSE
23,CAR,CLB,2,3,110,-120,10,12,1,1,"[1, 0, 1, 0, 0]","[1, 1, 0, 0, 1]",FALSE
23,VEG,DAL,0,3,-110,100,15,7,1,0,"[0, 0, 0]","[0, 3, 0]",TRUE
23,BOS,TB,3,2,-113,103,10,12,0,0,"[2, 1, 0]","[0, 1, 1]",TRUE
23,OTT,MON,1,2,140,-150,8,14,0,1,"[1, 0, 0]","[0, 2, 0]",FALSE
23,COL,WIN,3,2,116,-126,11,11,0,0,"[1, 0, 1, 1]","[1, 0, 1, 0]",TRUE
24,ARI,SJ,1,3,124,-134,5,18,0,0,"[0, 0, 1]","[1, 1, 1]",TRUE
24,PIT,BOS,3,4,-109,-101,11,12,0,0,"[0, 3, 0]","[2, 1, 1]",FALSE
24,WAS,TB,3,1,110,-120,12,11,0,1,"[1, 1, 1]","[1, 0, 0]",TRUE
24,TOR,CAR,5,4,105,-115,14,9,0,1,"[0, 4, 1]","[0, 1, 3]",FALSE
24,MON,BUF,3,0,-195,180,8,15,2,0,"[1, 1, 1]","[0, 0, 0]",TRUE
24,BUF,MON,0,3,180,-195,6,17,0,2,"[0, 0, 0]","[1, 1, 1]",FALSE
24,DET,NJ,3,4,-125,115,10,13,0,0,"[1, 0, 2, 0]","[2, 0, 1, 1]",TRUE
24,STL,MIN,6,3,-130,120,16,7,0,0,"[3, 0, 3]","[0, 1, 2]",TRUE
24,LA,ANA,2,1,-144,134,12,11,1,0,"[0, 0, 1, 0, 1]","[1, 0, 0, 0, 0]",TRUE
24,NYR,VAN,4,3,-160,150,12,11,0,0,"[0, 1, 2, 0, 1]","[1, 1, 1, 0, 0]",TRUE
24,VAN,NYR,3,4,150,-160,11,12,0,0,"[1, 1, 1, 0, 0]","[0, 1, 2, 0, 1]",FALSE
24,EDM,BOS,4,2,115,-125,8,15,0,0,"[0, 2, 2]","[1, 1, 0]",FALSE
24,NJ,FLA,2,3,-118,108,14,9,1,0,"[0, 0, 2]","[0, 1, 2]",TRUE
24,PHI,PIT,4,5,127,-137,8,15,0,0,"[0, 3, 1, 0]","[1, 0, 3, 1]",FALSE
24,CLB,MON,1,3,-117,107,15,8,1,0,"[0, 1, 0]","[2, 0, 1]",FALSE
24,WIN,MIN,7,2,-118,108,14,9,2,0,"[2, 2, 3]","[2, 0, 0]",TRUE
24,MIN,WIN,2,7,108,-118,11,12,0,2,"[2, 0, 0]","[2, 2, 3]",FALSE
24,ANA,CHI,3,7,175,-190,10,13,0,0,"[0, 2, 1]","[3, 3, 1]",FALSE
24,TB,BUF,2,0,-160,150,16,7,0,0,"[1, 1, 0]","[0, 0, 0]",FALSE
24,NYI,VAN,5,2,-168,158,14,9,0,0,"[3, 1, 1]","[1, 1, 0]",TRUE
24,FLA,NYR,5,4,159,-169,9,14,0,1,"[3, 1, 1]","[0, 3, 1]",FALSE
24,NAS,CHI,3,2,-155,145,14,9,1,1,"[1, 1, 1]","[1, 0, 1]",TRUE
24,CHI,NAS,2,3,145,-155,12,11,1,1,"[1, 0, 1]","[1, 1, 1]",FALSE
24,CAL,TOR,1,4,-115,105,13,10,0,0,"[0, 0, 1]","[1, 1, 2]",TRUE
24,DAL,VEG,3,0,100,-110,12,11,0,1,"[0, 3, 0]","[0, 0, 0]",FALSE
24,VEG,MIN,2,4,150,-160,15,8,0,0,"[0, 0, 2]","[0, 1, 3]",FALSE
24,OTT,NYI,6,5,128,-138,8,15,0,1,"[3, 2, 1]","[2, 3, 0]",FALSE
24,CAR,NYR,1,5,100,-110,10,13,0,1,"[1, 0, 0]","[0, 2, 3]",FALSE
24,SJ,FLA,2,1,-102,-108,13,10,0,1,"[0, 1, 1]","[1, 0, 0]",FALSE
24,COL,NJ,1,2,-105,-105,12,11,0,1,"[0, 1, 0]","[0, 1, 1]",TRUE
24,BOS,PHI,3,0,103,-113,11,12,0,0,"[1, 2, 0]","[0, 0, 0]",FALSE
25,ARI,LA,3,2,125,-145,5,19,0,0,"[1, 1, 0, 1]","[0, 1, 1, 0]",TRUE
25,TOR,WAS,2,4,-125,115,15,9,1,0,"[0, 0, 2]","[2, 1, 1]",TRUE
25,WAS,TOR,4,2,115,-125,13,11,0,1,"[2, 1, 1]","[0, 0, 2]",FALSE
25,PIT,TB,5,2,-108,-102,11,13,0,2,"[3, 1, 1]","[0, 1, 1]",TRUE
25,MON,CLB,3,1,107,-117,9,15,0,1,"[2, 0, 1]","[0, 1, 0]",TRUE
25,BUF,TB,0,2,150,-160,6,18,0,0,"[0, 0, 0]","[1, 1, 0]",TRUE
25,VAN,NYI,2,5,158,-168,11,13,0,0,"[1, 1, 0]","[3, 1, 1]",FALSE
25,NYR,FLA,4,5,-169,159,13,11,1,0,"[0, 3, 1]","[3, 1, 1]",TRUE
25,PHI,SJ,1,3,100,-110,8,16,1,0,"[1, 0, 0]","[2, 1, 0]",TRUE
25,CLB,CAR,3,2,-120,110,15,9,1,1,"[1, 1, 0, 0, 1]","[1, 0, 1, 0, 0]",TRUE
25,DET,LA,1,4,100,-110,10,14,0,0,"[1, 0, 0]","[0, 2, 2]",TRUE
25,LA,DET,4,1,-110,100,13,11,0,0,"[0, 2, 2]","[1, 0, 0]",FALSE
25,EDM,ARI,3,2,-190,175,9,15,0,0,"[1, 0, 1, 1]","[1, 1, 0, 0]",TRUE
25,TB,BOS,2,3,103,-113,17,7,0,0,"[0, 1, 1]","[2, 1, 0]",FALSE
25,STL,ANA,2,3,-215,195,17,7,0,0,"[0, 0, 2]","[1, 2, 0]",TRUE
25,ANA,STL,3,2,195,-215,10,14,0,0,"[1, 2, 0]","[0, 0, 2]",FALSE
25,WIN,COL,2,3,-126,116,15,9,0,0,"[1, 0, 1, 0]","[1, 0, 1, 1]",FALSE
25,NAS,VAN,3,5,-190,175,15,9,0,0,"[0, 3, 0]","[0, 2, 3]",TRUE
